Date,Open,High,Low,Close,Adj Close,Volume,Return,MA5,MA20,MA50,EMA12,EMA26,MACD,BB_Middle,BB_Upper,BB_Lower,Volatility20,RSI14
2000-09-19,61.25,62.25,59.25,59.75,59.75,138825,-0.004166666666666652,62.05,70.2125,73.69,65.41180258110688,68.92170688112103,-3.509904300014142,70.2125,82.69224675012943,57.73275324987058,0.04501730498897836,28.93081759987342
2000-09-20,60.0,60.25,56.0,56.75,56.75,268500,-0.05020920502092052,60.8,69.1875,72.91,64.0792175686289,68.02009896400095,-3.9408813953720454,69.1875,82.5684320342516,55.8065679657484,0.0452300668862008,29.113924040314046
2000-09-21,56.5,57.0,51.0,51.5,51.5,212225,-0.09251101321585908,58.0,68.0125,71.87,62.143953327301375,66.79638792963051,-4.652434602329137,68.0125,83.24359267946735,52.78140732053265,0.048427669791044674,26.28571427730286
2000-09-22,46.5,50.0,44.75,47.75,47.75,391125,-0.07281553398058249,55.15,66.4125,70.785,59.92949896925501,65.38554437928751,-5.456045410032502,66.4125,83.10497782054753,49.720022179452464,0.0459712083190658,21.311475403314518
2000-09-25,50.5,54.5,48.25,49.25,49.25,151250,0.03141361256544495,53.0,65.0,69.755,58.28649912783116,64.19031886971065,-5.903819741879488,65.0,82.50338313162999,47.49661686837002,0.04761004370998702,25.13966479660435
2000-09-26,50.0,50.5,45.5,46.5,46.5,88000,-0.055837563451776595,50.35,63.6,68.755,56.47319156970329,62.87992487936171,-6.406733309658421,63.6,82.33948828150409,44.86051171849592,0.048090478113242546,25.862068957193827
2000-09-27,50.25,51.0,46.0,47.75,47.75,63500,0.026881720430107503,48.55,62.1625,67.69,55.13116209744125,61.759189703112696,-6.628027605671448,62.1625,81.14467654316245,43.180323456837556,0.048092415574248634,13.999999994773347
2000-09-28,48.25,48.25,46.25,47.0,47.0,126925,-0.015706806282722474,47.65,60.85,66.71,53.88021408245029,60.66591639177101,-6.785702309320726,60.85,80.23013089956328,41.469869100436725,0.0478701783049565,15.909090902341589
2000-09-29,47.0,47.75,45.0,47.5,47.5,82300,0.010638297872340496,47.6,59.6125,65.81,52.89864268515024,59.6906633257139,-6.792020640563656,59.6125,79.088176462814,40.136823537186,0.04836820800681471,18.548387088397504
2000-10-02,48.0,48.0,43.5,44.75,44.75,112000,-0.05789473684210522,46.7,58.15,65.16,51.645005348973285,58.583947523809165,-6.93894217483588,58.15,77.46892990389415,38.831070096105854,0.047931864069023916,18.852459007739853
2000-10-03,47.0,47.0,40.75,42.75,42.75,130125,-0.04469273743016755,45.95,56.7125,64.665,50.276542987592784,57.41106252204552,-7.1345195344527355,56.7125,76.12714111112231,37.297858888877684,0.04811376948733146,18.110236212486825
2000-10-04,41.25,44.0,41.0,44.0,44.0,117700,0.029239766081871288,45.2,55.5375,64.065,49.31092098950158,56.41765048337548,-7.1067294938739,55.5375,75.04746708837486,36.027532911625144,0.04892823547832959,14.754098353883364
2000-10-05,43.75,44.5,39.375,39.5,39.5,272775,-0.10227272727272729,43.7,53.775,63.375,47.80154852957826,55.16449118831063,-7.362942658732365,53.775,72.32216604824167,35.22783395175833,0.04218242875312542,14.28571427936508
2000-10-06,39.25,40.25,34.75,36.5,36.5,205950,-0.07594936708860756,41.5,52.125,62.78,46.06284875579699,53.7819362854728,-7.719087529675811,52.125,70.65342766073104,33.59657233926897,0.042483903794667974,13.846153840189345
2000-10-09,36.0,36.0,33.5,34.25,34.25,174950,-0.06164383561643838,39.4,50.4875,62.235,44.245487408751295,52.335126190252595,-8.0896387815013,50.4875,69.26772125871554,31.70727874128446,0.04303245675613365,13.04347825557656
2000-10-10,34.875,35.0,30.25,30.5,30.5,350675,-0.10948905109489049,36.95,48.825,61.365,42.13079703817417,50.71770943541907,-8.586912397244895,48.825,68.52612206262148,29.123877937378527,0.046293763426925705,12.765957441738337
2000-10-11,29.875,34.0,28.75,32.0,32.0,335475,0.049180327868852514,34.55,47.275,60.675,40.57221287845506,49.33121244020283,-8.758999561747771,47.275,67.15748369532164,27.392516304678345,0.049787381033461045,19.047619039153446
2000-10-12,33.875,36.0,32.0,34.25,34.25,227050,0.0703125,33.5,45.7125,60.04,39.59956474330813,48.2140855927804,-8.614520849472271,45.7125,64.44277032148185,26.982229678518152,0.05250818938975313,27.49999998716666
2000-10-13,34.125,41.5,32.5,40.5,40.5,231500,0.18248175182481763,34.3,44.6375,59.56,39.73809324433765,47.64267184516704,-7.904578600829389,44.6375,61.83715957435432,27.437840425645685,0.07051171982277676,37.41007192737436
2000-10-16,44.0,48.0,40.0,41.5,41.5,259775,0.024691358024691468,35.75,43.7125,59.08,40.00915582213186,47.18765911589541,-7.178503293763548,43.7125,59.352592710722455,28.072407289277542,0.07108570684527021,42.42424240624426
2000-10-17,43.25,43.5,33.5,35.0,35.0,325400,-0.15662650602409633,36.65,42.475,58.44,39.2385164648808,46.28486955175501,-7.0463530868742055,42.475,56.61704258305872,28.332957416941284,0.07763244037752882,33.3333333211329
2000-10-18,32.375,37.375,32.0,35.25,35.25,205825,0.0071428571428571175,37.3,41.4,57.9,38.62489854720684,45.467471807180566,-6.842573259973726,41.4,54.175799490895756,28.624200509104245,0.07765473665197152,34.43708607994387
2000-10-19,37.75,40.0,35.0,38.0,38.0,213825,0.07801418439716312,38.05,40.725,57.445,38.52876030917502,44.91432574738941,-6.3855654382143925,40.725,52.65230171982677,28.797698280173233,0.07870644425714268,38.12499998665625
2000-10-20,37.5,43.5,37.0,43.0,43.0,300575,0.13157894736842102,38.55,40.4875,57.12,39.216643338532705,44.77252384017538,-5.555880501642676,40.4875,52.00804800414383,28.966951995856164,0.08353595229553687,47.92899406695844
