Date,Open,High,Low,Close,Adj Close,Volume,Return,MA5,MA20,MA50,EMA12,EMA26,MACD,BB_Middle,BB_Upper,BB_Lower,Volatility20,RSI14
1992-04-24,2.375,2.4375,2.34375,2.40625,1.944557,252800,0.013157901592401045,1.9395062000000003,1.9781055499999998,1.9455021,1.9598489462655913,1.9609907050422033,-0.0011417587766120452,1.9781055499999998,2.041932053778766,1.9142790462212336,0.019852555750829046,43.35513992076863
1992-04-27,2.34375,2.4375,2.34375,2.34375,1.894049,62400,-0.02597403933132325,1.9344554000000003,1.9719992999999998,1.95036822,1.9497258776093465,1.9560320602242622,-0.0063061826149157785,1.9719992999999998,2.0434080245269666,1.900590575473033,0.01845596857855919,40.42599051699493
1992-04-28,2.3125,2.34375,2.25,2.25,1.818287,99200,-0.04000002111877787,1.9142522,1.9633650499999997,1.9504428000000003,1.9295045118232932,1.9458287224298725,-0.016324210606579292,1.9633650499999997,2.061771008926275,1.8649590910737242,0.020150885992326784,25.259114086533557
1992-04-29,2.34375,2.34375,2.25,2.28125,1.843541,552000,0.013888896527336048,1.8839473999999998,1.9547333999999998,1.95404674,1.9162793561581712,1.9382518541017337,-0.021972497943562486,1.9547333999999998,2.06338701737074,1.8460797826292596,0.020207304424842646,29.698498221244165
1992-04-30,2.34375,2.34375,2.25,2.25,1.818287,128000,-0.013698637567594152,1.8637442,1.9473592499999999,1.95563346,1.901203609056914,1.9293655686127165,-0.028161959555802474,1.9473592499999999,2.071739729485327,1.822978770514673,0.019749989169209694,29.694866445462722
1992-05-01,2.3125,2.3125,2.3125,2.3125,1.868795,6400,0.027777793054671873,1.8485918000000001,1.9412504000000002,1.9572222599999998,1.8962176692020043,1.9248788598265894,-0.028661190624585053,1.9412504000000002,2.068578241181565,1.8139225588184353,0.020670471788379156,37.159077633405545
1992-05-04,2.25,2.3125,2.25,2.3125,1.868795,38400,0.0,1.843541,1.9351415500000002,1.95780298,1.8919987970170806,1.9207244998394346,-0.028725702822353982,1.9351415500000002,2.064137663716205,1.8061454362837952,0.020670471788379156,37.159077633405545
1992-05-05,2.25,2.25,2.203125,2.25,1.818287,55200,-0.027027041489301906,1.843541,1.9277674,1.95686948,1.8806585205529145,1.9131365368883655,-0.032478016335451,1.9277674,2.0659277260691606,1.7896070739308394,0.021266478259424994,33.592592613847486
1992-05-06,2.1875,2.25,2.1875,2.1875,1.767779,461600,-0.027777793054671762,1.8283886000000003,1.91534765,1.95542988,1.8632924404678506,1.9023693119336718,-0.03907687146582117,1.91534765,2.0642841373343135,1.7664111626656862,0.020738572573544417,32.0513021578973
1992-05-07,2.1875,2.1875,2.125,2.125,1.717271,28800,-0.028571444733759166,1.8081854,1.9004025000000002,1.95197204,1.8408276034727966,1.8886583258645109,-0.047830722391714264,1.9004025000000002,2.065814981698584,1.7349900183014166,0.021255929060020516,29.36243298191353
1992-05-08,2.125,2.25,2.125,2.15625,1.742525,551200,0.014705890916459907,1.7829314,1.88798015,1.94801116,1.8257041260154432,1.8778336350597324,-0.05212950904428926,1.88798015,2.0618538478496324,1.7141064521503675,0.02180124603279635,34.78260785728909
1992-05-11,2.15625,2.25,2.15625,2.25,1.818287,135200,0.04347828582086333,1.7728297999999998,1.8793459,1.94354938,1.824563029705375,1.873422773203456,-0.04885974349808109,1.8793459,2.048779076921293,1.7099127230787068,0.024478056951716877,42.30769140561485
1992-05-12,2.15625,2.34375,2.15625,2.21875,1.793033,291200,-0.013888896527335826,1.7677790000000002,1.86944895,1.9380784799999997,1.8197122559045482,1.8674679751883851,-0.04775571928383693,1.86944895,2.0344954474146126,1.7044024525853876,0.02454829476540031,33.333332563378335
1992-05-13,2.3125,2.3125,2.234375,2.234375,1.80566,52800,0.007042257448691691,1.7753552,1.8601833499999998,1.9343722399999999,1.8175503703807716,1.8628896066559122,-0.04533923627514058,1.8601833499999998,2.0171116249743704,1.703255075025629,0.024673015379244934,39.534882701541456
1992-05-14,2.21875,2.234375,2.21875,2.21875,1.793033,326400,-0.006993010865832927,1.7905076000000002,1.8515465,1.9309175000000003,1.8137784672452684,1.8577150431999185,-0.04393657595465017,1.8515465,2.0029223110754057,1.700170688924594,0.02460787774646566,35.71428477148366
1992-05-15,2.21875,2.21875,2.21875,2.21875,1.793033,800,0.0,1.8006092000000002,1.84290965,1.9289749,1.8105868568998424,1.852923780740665,-0.04233692384082266,1.84290965,1.9863482046207674,1.6994710953792325,0.02460787774646566,39.473683058793064
1992-05-18,2.21875,2.21875,2.21875,2.21875,1.793033,2400,0.0,1.7955584000000002,1.83659615,1.9270323000000003,1.8078862635306359,1.8484874266117268,-0.04060116308109096,1.83659615,1.976959566036299,1.6962327339637011,0.024194433180939733,46.87499837587617
1992-05-19,2.21875,2.21875,2.21875,2.21875,1.793033,27200,0.0,1.7955584000000002,1.8302826500000002,1.92433362,1.8056011460643844,1.8443796913071546,-0.038778545242770246,1.8302826500000002,1.9662734314387673,1.6942918685612331,0.024194433180939733,43.33333173182692
1992-05-20,2.1875,2.25,2.15625,2.15625,1.742525,62400,-0.028169029794766764,1.7829314,1.81765565,1.91986872,1.7958971235929406,1.8368348993584767,-0.04093777576553603,1.81765565,1.9348181100418729,1.7004931899581273,0.0226025430096929,40.62499859242601
1992-05-21,2.15625,2.15625,2.03125,2.09375,1.692018,151200,-0.028984950000717435,1.7627284000000003,1.8062913999999999,1.91414164,1.7799157199632574,1.826107721628219,-0.046192001664961735,1.8062913999999999,1.9260043562339597,1.68657844376604,0.022025727253066864,28.125068631003188
1992-05-22,2.09375,2.09375,2.03125,2.0625,1.666763,77600,-0.014925964144589465,1.7374744,1.7924017000000003,1.9081614999999998,1.7625076091996792,1.8143044089150178,-0.05179679971533857,1.7924017000000003,1.908989579139076,1.6758138208609246,0.021628233991631864,26.470587372091956
1992-05-26,1.9375,1.9375,1.75,1.921875,1.55312,1848800,-0.06818185908854468,1.6894918,1.77535525,1.89839638,1.7302941308612672,1.7949574156620536,-0.06466328480078642,1.77535525,1.9245124709207115,1.6261980290792886,0.02528102728649967,23.076922420866737
1992-05-27,1.875,2.0,1.875,1.96875,1.591001,980000,0.024390259606469566,1.6490854,1.7639909500000002,1.8888848399999998,1.7088644184210722,1.7798495330204198,-0.07098511459934764,1.7639909500000002,1.9327248243459045,1.5952570756540958,0.025301346498528655,31.578946447034454
1992-05-28,1.921875,2.0,1.84375,1.890625,1.527866,801600,-0.039682564624409555,1.6061536,1.7482072000000002,1.8796227199999997,1.6810185078947535,1.7611840861300183,-0.08016557823526482,1.7482072000000002,1.942700911410828,1.5537134885891724,0.02587551507279075,30.769229894488973
1992-05-29,1.90625,1.90625,1.859375,1.875,1.515239,256000,-0.008264468219071563,1.5707978,1.7330548000000001,1.87010806,1.6555139682186377,1.7429659316018689,-0.08745196338323113,1.7330548000000001,1.9504330380408097,1.5156765619591905,0.025852380506951607,26.31578870586202
1992-06-01,1.84375,1.90625,1.8125,1.875,1.515239,144800,0.0,1.5404930000000001,1.7153769999999997,1.86109744,1.633933203877309,1.7260972700017305,-0.09216406612442163,1.7153769999999997,1.943514260553933,1.4872397394460664,0.024497118022436898,12.499999566900314
1992-06-02,1.90625,1.90625,1.8125,1.859375,1.502612,235200,-0.008333338833015791,1.5303914,1.6970678499999998,1.8503221600000002,1.6137299417423383,1.709542805557158,-0.09581286381481968,1.6970678499999998,1.9320364969022277,1.462099203097772,0.0243861450027553,12.903225344959324
1992-06-03,1.90625,1.90625,1.8125,1.8125,1.464731,50400,-0.02521010081112096,1.5051374,1.6793900499999999,1.83954528,1.5908070276281325,1.6914085977381093,-0.10060157010997672,1.6793900499999999,1.9287196758973157,1.430060424102684,0.02432487492368316,9.090908785472408
1992-06-04,1.8125,1.875,1.8125,1.875,1.515239,874400,0.034482782162731596,1.502612,1.6667630500000001,1.83053466,1.5791811772238045,1.6783589979056568,-0.09917782068185232,1.6667630500000001,1.9227355544103284,1.4107905455896719,0.025924442909539127,19.444443845590555
1992-06-05,1.875,1.875,1.875,1.875,1.515239,4000,0.0,1.502612,1.65666145,1.82102,1.569343919189373,1.6662760350978303,-0.0969321159084573,1.65666145,1.920078978322565,1.3932439216774353,0.02547714947766762,19.444443845590555
1992-06-08,1.90625,1.90625,1.90625,1.90625,1.540493,1600,0.016666677666031582,1.5076627999999999,1.6465598499999998,1.81301848,1.5649053162371618,1.6569587732387316,-0.09205345700156986,1.6465598499999998,1.911603435566225,1.3815162644337746,0.025564348711128834,23.684209835275823
1992-06-09,1.8125,1.875,1.8125,1.828125,1.477358,1157600,-0.040983633161591704,1.5026119999999998,1.6295134,1.8022421599999998,1.5514364983545215,1.6436550122580849,-0.09221851390356339,1.6295134,1.8918935615297543,1.3671332384702457,0.02391342161827475,20.9302320184631
1992-06-10,1.875,1.875,1.8125,1.8125,1.464731,16800,-0.00854701433234184,1.502612,1.6130983,1.79171734,1.5380971909153645,1.6304013817204488,-0.09230419080508434,1.6130983,1.8734751031288928,1.3527214968711074,0.023898135949490088,22.499999376336433
1992-06-11,1.84375,1.875,1.8125,1.875,1.515239,36000,0.034482782162731596,1.5026119999999998,1.59857725,1.7816986400000001,1.5345805461591546,1.6218708349263415,-0.08729028876718692,1.59857725,1.8457978395716597,1.3513566604283402,0.02563931128226474,32.499934753041416
1992-06-12,1.875,1.875,1.8125,1.8125,1.464731,104000,-0.033333355332063164,1.4925104,1.5821621499999998,1.77167786,1.523834462134669,1.6102308471540199,-0.08639638501935076,1.5821621499999998,1.8183704721202287,1.345953827879771,0.02623220773516838,30.95238013528582
1992-06-15,1.8125,1.8125,1.71875,1.75,1.414223,316800,-0.034482782162731596,1.4672564,1.56322165,1.7601428799999999,1.5069711602677969,1.5957117473648332,-0.08874058709703636,1.56322165,1.7887434805467781,1.337699819453222,0.02668829962597273,35.13513408228211
1992-06-16,1.78125,1.78125,1.71875,1.78125,1.439477,108000,0.01785715548396527,1.4596802,1.54554385,1.7491129800000003,1.4965874433035204,1.5841388031155863,-0.08755135981206585,1.54554385,1.749625797323312,1.341461902676688,0.027381362347869528,33.33333230672663
1992-06-17,1.71875,1.75,1.71875,1.734375,1.401597,243200,-0.026315113058423267,1.4470534,1.52597205,1.73782952,1.4819735289491327,1.5706171880699875,-0.08864365912085481,1.52597205,1.7034654479278977,1.3484786520721024,0.027479251258544286,35.29419870604056
1992-06-18,1.6875,1.703125,1.65625,1.6875,1.363715,1378400,-0.027027740498873798,1.4167485999999998,1.50703155,1.7247803400000001,1.4637799091108046,1.5552911000648033,-0.09151119095399873,1.50703155,1.6672293713131028,1.3468337286868972,0.027444800768100287,33.33333230672663
